Product Type,Distributor name,Distributor shipping cost,Distributor shipping time,Distributor transport mode,Distributor routes ,Distributor destinations,Product ID,Distributor cost
Laptop,Distributor 4,8.1,5,air,Route 21,Retailer 1,65046fa2fc13ae02b6fd5a24,480
Tablet,Distributor 1,4.06,4,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a25,200
Phone,Distributor 3,4.04,1,rail,Route 21,Retailer 1,65046fa2fc13ae02b6fd5a26,300
Laptop,Distributor 2,6.13,6,road,Route 23,Retailer 6,65046fa2fc13ae02b6fd5a27,440
Tablet,Distributor 1,9.35,4,rail,Route 21,Retailer 5,65046fa2fc13ae02b6fd5a28,200
Phone,Distributor 4,3.25,2,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5a29,250
Laptop,Distributor 4,8.15,5,road,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a2a,480
Tablet,Distributor 4,4.4,2,sea,Route 26,Retailer 6,65046fa2fc13ae02b6fd5a2b,220
Phone,Distributor 2,4.02,6,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a2c,190
Laptop,Distributor 1,4.97,3,rail,Route 21,Retailer 4,65046fa2fc13ae02b6fd5a2d,540
Tablet,Distributor 2,8.51,1,road,Route 22,Retailer 5,65046fa2fc13ae02b6fd5a2e,170
Phone,Distributor 3,4.81,1,sea,Route 26,Retailer 6,65046fa2fc13ae02b6fd5a2f,300
Laptop,Distributor 2,6.68,6,air,Route 21,Retailer 4,65046fa2fc13ae02b6fd5a30,440
Tablet,Distributor 4,8.84,3,road,Route 23,Retailer 2,65046fa2fc13ae02b6fd5a31,220
Phone,Distributor 4,8.46,6,air,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a32,250
Laptop,Distributor 1,4.95,2,air,Route 21,Retailer 5,65046fa2fc13ae02b6fd5a33,540
Tablet,Distributor 4,4.83,4,air,Route 21,Retailer 3,65046fa2fc13ae02b6fd5a34,220
Phone,Distributor 3,3.8,1,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a35,300
Laptop,Distributor 2,7.46,3,air,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a36,440
Tablet,Distributor 1,6.39,6,air,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a37,200
Phone,Distributor 4,5.55,5,rail,Route 22,Retailer 6,65046fa2fc13ae02b6fd5a38,250
Laptop,Distributor 3,4.48,4,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a39,500
Tablet,Distributor 1,9.83,6,rail,Route 22,Retailer 4,65046fa2fc13ae02b6fd5a3a,200
Phone,Distributor 3,7.96,1,road,Route 22,Retailer 3,65046fa2fc13ae02b6fd5a3b,300
Laptop,Distributor 1,5.98,4,air,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a3c,540
Tablet,Distributor 3,4.43,1,road,Route 23,Retailer 5,65046fa2fc13ae02b6fd5a3d,350
Phone,Distributor 1,3.01,2,sea,Route 26,Retailer 3,65046fa2fc13ae02b6fd5a3e,200
Laptop,Distributor 3,8.98,4,air,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a3f,500
Tablet,Distributor 4,8.81,6,road,Route 22,Retailer 4,65046fa2fc13ae02b6fd5a40,220
Phone,Distributor 3,6.57,3,road,Route 21,Retailer 3,65046fa2fc13ae02b6fd5a41,300
Laptop,Distributor 1,9.75,6,sea,Route 26,Retailer 5,65046fa2fc13ae02b6fd5a42,540
Tablet,Distributor 4,7.67,6,air,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a43,220
Phone,Distributor 3,7.73,6,rail,Route 22,Retailer 1,65046fa2fc13ae02b6fd5a44,300
Laptop,Distributor 3,6.47,6,rail,Route 21,Retailer 1,65046fa2fc13ae02b6fd5a45,500
Tablet,Distributor 3,3.72,3,road,Route 22,Retailer 5,65046fa2fc13ae02b6fd5a46,350
Phone,Distributor 4,5.34,1,air,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a47,250
Laptop,Distributor 1,4.79,1,road,Route 22,Retailer 5,65046fa2fc13ae02b6fd5a48,540
Tablet,Distributor 1,9.92,3,road,Route 24,Retailer 5,65046fa2fc13ae02b6fd5a49,200
Phone,Distributor 3,3.02,3,air,Route 26,Retailer 5,65046fa2fc13ae02b6fd5a4a,300
Laptop,Distributor 1,4.36,5,air,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a4b,540
Tablet,Distributor 4,3.05,2,road,Route 24,Retailer 2,65046fa2fc13ae02b6fd5a4c,220
Phone,Distributor 2,8.17,3,air,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a4d,190
Laptop,Distributor 3,4.13,4,rail,Route 21,Retailer 2,65046fa2fc13ae02b6fd5a4e,500
Tablet,Distributor 4,3.19,2,rail,Route 22,Retailer 5,65046fa2fc13ae02b6fd5a4f,220
Phone,Distributor 1,8.08,4,air,Route 26,Retailer 5,65046fa2fc13ae02b6fd5a50,200
Laptop,Distributor 4,4.25,4,air,Route 21,Retailer 3,65046fa2fc13ae02b6fd5a51,480
Tablet,Distributor 2,3.85,1,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a52,170
Phone,Distributor 4,9.21,5,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a53,250
Laptop,Distributor 4,7.74,1,air,Route 21,Retailer 5,65046fa2fc13ae02b6fd5a54,480
Tablet,Distributor 4,6.11,3,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a55,220
Phone,Distributor 4,3.29,5,rail,Route 22,Retailer 1,65046fa2fc13ae02b6fd5a56,250
Laptop,Distributor 4,6.18,1,rail,Route 22,Retailer 5,65046fa2fc13ae02b6fd5a57,480
Tablet,Distributor 3,8.4,6,rail,Route 22,Retailer 4,65046fa2fc13ae02b6fd5a58,350
Phone,Distributor 1,5.62,2,rail,Route 22,Retailer 1,65046fa2fc13ae02b6fd5a59,200
Laptop,Distributor 1,3.26,5,road,Route 23,Retailer 6,65046fa2fc13ae02b6fd5a5a,540
Tablet,Distributor 3,8.5,3,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a5b,350
Phone,Distributor 2,7.84,2,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a5c,190
Laptop,Distributor 3,9.22,3,road,Route 24,Retailer 1,65046fa2fc13ae02b6fd5a5d,500
Tablet,Distributor 1,5.05,4,road,Route 23,Retailer 4,65046fa2fc13ae02b6fd5a5e,200
Phone,Distributor 2,3.43,4,rail,Route 22,Retailer 3,65046fa2fc13ae02b6fd5a5f,190
Laptop,Distributor 4,8.46,4,air,Route 21,Retailer 4,65046fa2fc13ae02b6fd5a60,480
Tablet,Distributor 1,9.87,4,sea,Route 26,Retailer 3,65046fa2fc13ae02b6fd5a61,200
Phone,Distributor 2,9.19,1,air,Route 21,Retailer 1,65046fa2fc13ae02b6fd5a62,190
Laptop,Distributor 1,9.59,5,rail,Route 21,Retailer 2,65046fa2fc13ae02b6fd5a63,540
Tablet,Distributor 4,8.82,1,road,Route 23,Retailer 5,65046fa2fc13ae02b6fd5a64,220
Phone,Distributor 2,4.78,6,sea,Route 26,Retailer 5,65046fa2fc13ae02b6fd5a65,190
Laptop,Distributor 2,9.03,2,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a66,440
Tablet,Distributor 4,3.13,1,road,Route 23,Retailer 3,65046fa2fc13ae02b6fd5a67,220
Phone,Distributor 1,7.56,5,air,Route 26,Retailer 6,65046fa2fc13ae02b6fd5a68,200
Laptop,Distributor 3,3.16,4,air,Route 21,Retailer 1,65046fa2fc13ae02b6fd5a69,500
Tablet,Distributor 1,7.8,3,air,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a6a,200
Phone,Distributor 4,8.72,4,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5a6b,250
Laptop,Distributor 2,7.62,6,rail,Route 22,Retailer 6,65046fa2fc13ae02b6fd5a6c,440
Tablet,Distributor 3,7.2,4,road,Route 22,Retailer 1,65046fa2fc13ae02b6fd5a6d,350
Phone,Distributor 1,3.81,2,rail,Route 22,Retailer 6,65046fa2fc13ae02b6fd5a6e,200
Laptop,Distributor 1,9.92,2,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5a6f,540
Tablet,Distributor 3,7.22,2,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a70,350
Phone,Distributor 4,9.23,1,road,Route 23,Retailer 4,65046fa2fc13ae02b6fd5a71,250
Laptop,Distributor 1,6.74,4,air,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a72,540
Tablet,Distributor 2,9.24,1,air,Route 21,Retailer 2,65046fa2fc13ae02b6fd5a73,170
Phone,Distributor 4,5.11,5,rail,Route 21,Retailer 1,65046fa2fc13ae02b6fd5a74,250
Laptop,Distributor 4,8.77,6,road,Route 22,Retailer 1,65046fa2fc13ae02b6fd5a75,480
Tablet,Distributor 3,8.68,1,air,Route 21,Retailer 4,65046fa2fc13ae02b6fd5a76,350
Phone,Distributor 1,9.05,2,road,Route 23,Retailer 6,65046fa2fc13ae02b6fd5a77,200
Laptop,Distributor 1,6.58,6,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5a78,540
Tablet,Distributor 4,4.4,4,air,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a79,220
Phone,Distributor 3,4.75,1,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a7a,300
Laptop,Distributor 2,5.21,2,road,Route 24,Retailer 5,65046fa2fc13ae02b6fd5a7b,440
Tablet,Distributor 1,6.05,5,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a7c,200
Phone,Distributor 4,3.01,4,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a7d,250
Laptop,Distributor 2,4.06,2,rail,Route 21,Retailer 4,65046fa2fc13ae02b6fd5a7e,440
Tablet,Distributor 4,6.28,2,air,Route 26,Retailer 1,65046fa2fc13ae02b6fd5a7f,220
Phone,Distributor 3,8.65,2,road,Route 21,Retailer 1,65046fa2fc13ae02b6fd5a80,300
Laptop,Distributor 3,5.33,5,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a81,500
Tablet,Distributor 4,8.35,5,sea,Route 26,Retailer 5,65046fa2fc13ae02b6fd5a82,220
Phone,Distributor 4,4.2,3,road,Route 24,Retailer 1,65046fa2fc13ae02b6fd5a83,250
Laptop,Distributor 3,9.34,2,rail,Route 22,Retailer 2,65046fa2fc13ae02b6fd5a84,500
Tablet,Distributor 4,7.01,4,rail,Route 21,Retailer 4,65046fa2fc13ae02b6fd5a85,220
Phone,Distributor 3,5.96,6,road,Route 21,Retailer 3,65046fa2fc13ae02b6fd5a86,300
Laptop,Distributor 2,6.55,1,air,Route 21,Retailer 1,65046fa2fc13ae02b6fd5a87,440
Tablet,Distributor 3,7.0,2,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a88,350
Phone,Distributor 3,7.4,5,air,Route 26,Retailer 6,65046fa2fc13ae02b6fd5a89,300
Laptop,Distributor 3,7.17,3,rail,Route 22,Retailer 1,65046fa2fc13ae02b6fd5a8a,500
Tablet,Distributor 4,9.32,5,road,Route 22,Retailer 5,65046fa2fc13ae02b6fd5a8b,220
Phone,Distributor 2,6.71,6,air,Route 21,Retailer 4,65046fa2fc13ae02b6fd5a8c,190
Laptop,Distributor 2,9.24,2,rail,Route 22,Retailer 4,65046fa2fc13ae02b6fd5a8d,440
Tablet,Distributor 1,6.03,3,rail,Route 22,Retailer 4,65046fa2fc13ae02b6fd5a8e,200
Phone,Distributor 1,5.28,5,air,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a8f,200
Laptop,Distributor 3,9.83,1,sea,Route 26,Retailer 5,65046fa2fc13ae02b6fd5a90,500
Tablet,Distributor 4,3.9,5,air,Route 21,Retailer 2,65046fa2fc13ae02b6fd5a91,220
Phone,Distributor 1,6.84,4,rail,Route 21,Retailer 2,65046fa2fc13ae02b6fd5a92,200
Laptop,Distributor 1,6.25,2,air,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a93,540
Tablet,Distributor 3,6.0,4,sea,Route 26,Retailer 5,65046fa2fc13ae02b6fd5a94,350
Phone,Distributor 2,3.91,3,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5a95,190
Laptop,Distributor 2,4.37,6,air,Route 21,Retailer 6,65046fa2fc13ae02b6fd5a96,440
Tablet,Distributor 3,4.97,2,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5a97,350
Phone,Distributor 1,6.49,5,air,Route 26,Retailer 6,65046fa2fc13ae02b6fd5a98,200
Laptop,Distributor 4,7.99,6,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a99,480
Tablet,Distributor 2,4.61,3,air,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a9a,170
Phone,Distributor 3,5.52,3,road,Route 21,Retailer 1,65046fa2fc13ae02b6fd5a9b,300
Laptop,Distributor 1,6.13,2,road,Route 23,Retailer 2,65046fa2fc13ae02b6fd5a9c,540
Tablet,Distributor 4,8.18,4,air,Route 26,Retailer 6,65046fa2fc13ae02b6fd5a9d,220
Phone,Distributor 4,4.53,1,road,Route 24,Retailer 6,65046fa2fc13ae02b6fd5a9e,250
Laptop,Distributor 2,4.21,3,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5a9f,440
Tablet,Distributor 1,8.32,6,road,Route 23,Retailer 3,65046fa2fc13ae02b6fd5aa0,200
Phone,Distributor 1,7.8,3,sea,Route 26,Retailer 6,65046fa2fc13ae02b6fd5aa1,200
Laptop,Distributor 1,6.19,2,rail,Route 22,Retailer 1,65046fa2fc13ae02b6fd5aa2,540
Tablet,Distributor 3,9.04,1,road,Route 22,Retailer 5,65046fa2fc13ae02b6fd5aa3,350
Phone,Distributor 1,5.01,3,air,Route 26,Retailer 5,65046fa2fc13ae02b6fd5aa4,200
Laptop,Distributor 4,4.95,4,road,Route 23,Retailer 2,65046fa2fc13ae02b6fd5aa5,480
Tablet,Distributor 1,7.37,5,air,Route 21,Retailer 3,65046fa2fc13ae02b6fd5aa6,200
Phone,Distributor 4,3.26,3,air,Route 26,Retailer 2,65046fa2fc13ae02b6fd5aa7,250
Laptop,Distributor 4,6.85,3,air,Route 26,Retailer 4,65046fa2fc13ae02b6fd5aa8,480
Tablet,Distributor 4,3.79,4,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5aa9,220
Phone,Distributor 2,8.38,3,rail,Route 21,Retailer 4,65046fa2fc13ae02b6fd5aaa,190
Laptop,Distributor 2,9.59,4,sea,Route 26,Retailer 6,65046fa2fc13ae02b6fd5aab,440
Tablet,Distributor 2,5.7,5,road,Route 23,Retailer 1,65046fa2fc13ae02b6fd5aac,170
Phone,Distributor 1,4.04,2,air,Route 26,Retailer 6,65046fa2fc13ae02b6fd5aad,200
Laptop,Distributor 2,3.1,6,road,Route 23,Retailer 2,65046fa2fc13ae02b6fd5aae,440
Tablet,Distributor 2,6.06,5,road,Route 21,Retailer 2,65046fa2fc13ae02b6fd5aaf,170
Phone,Distributor 3,6.63,1,road,Route 22,Retailer 6,65046fa2fc13ae02b6fd5ab0,300
Laptop,Distributor 4,3.33,4,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5ab1,480
Tablet,Distributor 1,3.62,4,rail,Route 21,Retailer 5,65046fa2fc13ae02b6fd5ab2,200
Phone,Distributor 2,7.77,2,rail,Route 21,Retailer 4,65046fa2fc13ae02b6fd5ab3,190
Laptop,Distributor 2,5.22,1,air,Route 26,Retailer 6,65046fa2fc13ae02b6fd5ab4,440
Tablet,Distributor 4,7.81,1,air,Route 26,Retailer 2,65046fa2fc13ae02b6fd5ab5,220
Phone,Distributor 2,7.49,3,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5ab6,190
Laptop,Distributor 2,8.92,6,air,Route 26,Retailer 2,65046fa2fc13ae02b6fd5ab7,440
Tablet,Distributor 4,8.03,5,road,Route 22,Retailer 1,65046fa2fc13ae02b6fd5ab8,220
Phone,Distributor 3,8.37,2,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5ab9,300
Laptop,Distributor 3,6.87,3,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5aba,500
Tablet,Distributor 1,7.67,1,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5abb,200
Phone,Distributor 3,7.97,2,sea,Route 26,Retailer 5,65046fa2fc13ae02b6fd5abc,300
Laptop,Distributor 2,4.04,1,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5abd,440
Tablet,Distributor 1,4.3,4,sea,Route 26,Retailer 3,65046fa2fc13ae02b6fd5abe,200
Phone,Distributor 3,8.94,4,road,Route 24,Retailer 6,65046fa2fc13ae02b6fd5abf,300
Laptop,Distributor 1,9.83,4,road,Route 21,Retailer 1,65046fa2fc13ae02b6fd5ac0,540
Tablet,Distributor 1,7.37,6,rail,Route 22,Retailer 5,65046fa2fc13ae02b6fd5ac1,200
Phone,Distributor 3,3.81,1,road,Route 24,Retailer 4,65046fa2fc13ae02b6fd5ac2,300
Laptop,Distributor 4,4.57,5,road,Route 22,Retailer 5,65046fa2fc13ae02b6fd5ac3,480
Tablet,Distributor 2,6.0,4,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5ac4,170
Phone,Distributor 4,7.78,4,road,Route 23,Retailer 5,65046fa2fc13ae02b6fd5ac5,250
Laptop,Distributor 1,3.54,1,road,Route 22,Retailer 2,65046fa2fc13ae02b6fd5ac6,540
Tablet,Distributor 4,3.63,5,rail,Route 21,Retailer 3,65046fa2fc13ae02b6fd5ac7,220
Phone,Distributor 3,7.96,3,rail,Route 21,Retailer 3,65046fa2fc13ae02b6fd5ac8,300
Laptop,Distributor 3,7.96,3,rail,Route 21,Retailer 1,65046fa2fc13ae02b6fd5ac9,500
Tablet,Distributor 3,7.09,4,rail,Route 21,Retailer 2,65046fa2fc13ae02b6fd5aca,350
Phone,Distributor 4,6.97,4,road,Route 21,Retailer 5,65046fa2fc13ae02b6fd5acb,250
Laptop,Distributor 1,3.23,6,road,Route 23,Retailer 3,65046fa2fc13ae02b6fd5acc,540
Tablet,Distributor 3,3.63,4,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5acd,350
Phone,Distributor 2,8.23,1,air,Route 26,Retailer 1,65046fa2fc13ae02b6fd5ace,190
Laptop,Distributor 2,3.98,1,road,Route 24,Retailer 3,65046fa2fc13ae02b6fd5acf,440
Tablet,Distributor 4,7.07,4,rail,Route 22,Retailer 6,65046fa2fc13ae02b6fd5ad0,220
Phone,Distributor 1,3.88,5,air,Route 21,Retailer 5,65046fa2fc13ae02b6fd5ad1,200
Laptop,Distributor 3,4.45,3,rail,Route 22,Retailer 4,65046fa2fc13ae02b6fd5ad2,500
Tablet,Distributor 3,6.1,5,air,Route 21,Retailer 5,65046fa2fc13ae02b6fd5ad3,350
Phone,Distributor 4,8.05,3,sea,Route 26,Retailer 6,65046fa2fc13ae02b6fd5ad4,250
Laptop,Distributor 3,6.57,3,air,Route 21,Retailer 3,65046fa2fc13ae02b6fd5ad5,500
Tablet,Distributor 4,4.64,1,air,Route 21,Retailer 6,65046fa2fc13ae02b6fd5ad6,220
Phone,Distributor 4,5.49,1,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5ad7,250
Laptop,Distributor 1,5.74,6,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5ad8,540
Tablet,Distributor 1,4.04,5,road,Route 21,Retailer 5,65046fa2fc13ae02b6fd5ad9,200
Phone,Distributor 1,7.07,4,rail,Route 22,Retailer 1,65046fa2fc13ae02b6fd5ada,200
Laptop,Distributor 4,7.19,3,sea,Route 26,Retailer 3,65046fa2fc13ae02b6fd5adb,480
Tablet,Distributor 2,9.38,3,rail,Route 22,Retailer 3,65046fa2fc13ae02b6fd5adc,170
Phone,Distributor 4,8.99,3,road,Route 22,Retailer 1,65046fa2fc13ae02b6fd5add,250
Laptop,Distributor 2,3.17,3,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5ade,440
Tablet,Distributor 4,6.0,2,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5adf,220
Phone,Distributor 1,9.41,4,sea,Route 26,Retailer 3,65046fa2fc13ae02b6fd5ae0,200
Laptop,Distributor 3,3.71,5,air,Route 21,Retailer 3,65046fa2fc13ae02b6fd5ae1,500
Tablet,Distributor 4,4.02,5,air,Route 26,Retailer 1,65046fa2fc13ae02b6fd5ae2,220
Phone,Distributor 3,9.46,2,rail,Route 21,Retailer 4,65046fa2fc13ae02b6fd5ae3,300
Laptop,Distributor 4,5.84,3,road,Route 24,Retailer 2,65046fa2fc13ae02b6fd5ae4,480
Tablet,Distributor 1,8.93,4,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5ae5,200
Phone,Distributor 1,7.3,1,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5ae6,200
Laptop,Distributor 3,7.09,5,air,Route 26,Retailer 5,65046fa2fc13ae02b6fd5ae7,500
Tablet,Distributor 1,5.88,6,rail,Route 22,Retailer 2,65046fa2fc13ae02b6fd5ae8,200
Phone,Distributor 1,5.22,2,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5ae9,200
Laptop,Distributor 1,3.96,4,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5aea,540
Tablet,Distributor 2,3.16,3,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5aeb,170
Phone,Distributor 1,7.48,2,road,Route 24,Retailer 5,65046fa2fc13ae02b6fd5aec,200
Laptop,Distributor 2,3.95,1,road,Route 21,Retailer 5,65046fa2fc13ae02b6fd5aed,440
Tablet,Distributor 3,6.18,3,road,Route 21,Retailer 3,65046fa2fc13ae02b6fd5aee,350
Phone,Distributor 1,5.33,6,rail,Route 22,Retailer 4,65046fa2fc13ae02b6fd5aef,200
Laptop,Distributor 3,3.84,1,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5af0,500
Tablet,Distributor 4,3.91,4,sea,Route 26,Retailer 3,65046fa2fc13ae02b6fd5af1,220
Phone,Distributor 4,3.49,6,road,Route 23,Retailer 2,65046fa2fc13ae02b6fd5af2,250
Laptop,Distributor 3,7.93,5,road,Route 22,Retailer 1,65046fa2fc13ae02b6fd5af3,500
Tablet,Distributor 3,4.43,5,rail,Route 22,Retailer 4,65046fa2fc13ae02b6fd5af4,350
Phone,Distributor 1,6.33,2,road,Route 23,Retailer 1,65046fa2fc13ae02b6fd5af5,200
Laptop,Distributor 3,5.25,4,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5af6,500
Tablet,Distributor 2,8.44,3,road,Route 21,Retailer 4,65046fa2fc13ae02b6fd5af7,170
Phone,Distributor 4,5.03,6,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5af8,250
Laptop,Distributor 1,6.17,1,sea,Route 26,Retailer 3,65046fa2fc13ae02b6fd5af9,540
Tablet,Distributor 1,4.02,6,rail,Route 21,Retailer 3,65046fa2fc13ae02b6fd5afa,200
Phone,Distributor 2,3.69,4,rail,Route 21,Retailer 1,65046fa2fc13ae02b6fd5afb,190
Laptop,Distributor 1,3.04,4,air,Route 21,Retailer 3,65046fa2fc13ae02b6fd5afc,540
Tablet,Distributor 3,8.2,1,road,Route 24,Retailer 2,65046fa2fc13ae02b6fd5afd,350
Phone,Distributor 4,4.26,6,rail,Route 21,Retailer 5,65046fa2fc13ae02b6fd5afe,250
Laptop,Distributor 1,4.5,6,road,Route 21,Retailer 5,65046fa2fc13ae02b6fd5aff,540
Tablet,Distributor 3,9.05,1,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5b00,350
Phone,Distributor 1,4.41,2,air,Route 26,Retailer 1,65046fa2fc13ae02b6fd5b01,200
Laptop,Distributor 4,6.52,1,road,Route 21,Retailer 5,65046fa2fc13ae02b6fd5b02,480
Tablet,Distributor 2,9.31,1,rail,Route 22,Retailer 1,65046fa2fc13ae02b6fd5b03,170
Phone,Distributor 2,6.88,1,rail,Route 21,Retailer 4,65046fa2fc13ae02b6fd5b04,190
Laptop,Distributor 2,6.44,3,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5b05,440
Tablet,Distributor 3,8.83,2,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5b06,350
Phone,Distributor 3,9.74,1,road,Route 23,Retailer 5,65046fa2fc13ae02b6fd5b07,300
Laptop,Distributor 2,5.61,4,rail,Route 21,Retailer 1,65046fa2fc13ae02b6fd5b08,440
Tablet,Distributor 4,9.58,4,road,Route 24,Retailer 2,65046fa2fc13ae02b6fd5b09,220
Phone,Distributor 2,5.15,4,sea,Route 26,Retailer 3,65046fa2fc13ae02b6fd5b0a,190
Laptop,Distributor 3,5.82,4,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5b0b,500
Tablet,Distributor 3,6.25,5,rail,Route 22,Retailer 3,65046fa2fc13ae02b6fd5b0c,350
Phone,Distributor 1,6.0,4,road,Route 23,Retailer 1,65046fa2fc13ae02b6fd5b0d,200
Laptop,Distributor 4,4.2,6,rail,Route 22,Retailer 1,65046fa2fc13ae02b6fd5b0e,480
Tablet,Distributor 1,4.57,4,road,Route 22,Retailer 5,65046fa2fc13ae02b6fd5b0f,200
Phone,Distributor 2,5.87,3,sea,Route 26,Retailer 3,65046fa2fc13ae02b6fd5b10,190
Laptop,Distributor 2,4.32,3,road,Route 23,Retailer 6,65046fa2fc13ae02b6fd5b11,440
Tablet,Distributor 4,9.29,6,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5b12,220
Phone,Distributor 2,5.46,4,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5b13,190
Laptop,Distributor 4,3.91,4,road,Route 22,Retailer 2,65046fa2fc13ae02b6fd5b14,480
Tablet,Distributor 2,5.7,2,road,Route 24,Retailer 4,65046fa2fc13ae02b6fd5b15,170
Phone,Distributor 2,5.13,1,sea,Route 26,Retailer 4,65046fa2fc13ae02b6fd5b16,190
Laptop,Distributor 1,5.2,2,road,Route 24,Retailer 2,65046fa2fc13ae02b6fd5b17,540
Tablet,Distributor 1,8.39,3,rail,Route 21,Retailer 6,65046fa2fc13ae02b6fd5b18,200
Phone,Distributor 4,3.13,6,rail,Route 22,Retailer 3,65046fa2fc13ae02b6fd5b19,250
Laptop,Distributor 2,4.57,2,air,Route 21,Retailer 2,65046fa2fc13ae02b6fd5b1a,440
Tablet,Distributor 4,7.15,1,rail,Route 22,Retailer 2,65046fa2fc13ae02b6fd5b1b,220
Phone,Distributor 3,4.41,2,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5b1c,300
Laptop,Distributor 4,3.67,2,rail,Route 22,Retailer 4,65046fa2fc13ae02b6fd5b1d,480
Tablet,Distributor 1,3.42,2,road,Route 21,Retailer 1,65046fa2fc13ae02b6fd5b1e,200
Phone,Distributor 1,7.84,2,rail,Route 21,Retailer 2,65046fa2fc13ae02b6fd5b1f,200
Laptop,Distributor 1,8.73,2,air,Route 26,Retailer 5,65046fa2fc13ae02b6fd5b20,540
Tablet,Distributor 3,6.77,5,rail,Route 21,Retailer 5,65046fa2fc13ae02b6fd5b21,350
Phone,Distributor 1,4.48,4,sea,Route 26,Retailer 6,65046fa2fc13ae02b6fd5b22,200
Laptop,Distributor 3,6.25,4,sea,Route 26,Retailer 2,65046fa2fc13ae02b6fd5b23,500
Tablet,Distributor 1,5.27,4,air,Route 21,Retailer 6,65046fa2fc13ae02b6fd5b24,200
Phone,Distributor 4,7.4,6,sea,Route 26,Retailer 1,65046fa2fc13ae02b6fd5b25,250
Laptop,Distributor 4,7.35,3,sea,Route 26,Retailer 5,65046fa2fc13ae02b6fd5b26,480
